model	name	Y	M	variable	value
eqm_echam_58	Banabuiu	2014	1	res_perc_diff_on_meas	27.366660052679
eqm_echam_58	Banabuiu	2014	2	res_perc_diff_on_meas	34.9449285149339
eqm_echam_58	Banabuiu	2014	3	res_perc_diff_on_meas	39.4367359341728
eqm_echam_58	Banabuiu	2014	4	res_perc_diff_on_meas	38.6807425169979
eqm_echam_58	Banabuiu	2014	5	res_perc_diff_on_meas	36.7203798426091
eqm_echam_58	Banabuiu	2014	6	res_perc_diff_on_meas	33.6590047835013
eqm_echam_58	Castanhao	1981	1	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1981	2	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1981	3	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1981	4	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1981	5	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1981	6	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1982	1	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1982	2	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1982	3	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1982	4	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1982	5	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1982	6	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1983	1	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1983	2	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1983	3	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1983	4	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1983	5	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1983	6	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1984	1	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1984	2	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1984	3	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1984	4	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1984	5	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1984	6	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1985	1	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1985	2	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1985	3	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1985	4	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1985	5	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1985	6	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1986	1	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1986	2	res_perc_diff_on_meas	91.6544895381211
eqm_echam_58	Castanhao	1986	3	res_perc_diff_on_meas	95.8278013153699
eqm_echam_58	Castanhao	1986	4	res_perc_diff_on_meas	98.6621352074299
eqm_echam_58	Castanhao	1986	5	res_perc_diff_on_meas	101.909459148451
eqm_echam_58	Castanhao	1986	6	res_perc_diff_on_meas	114.021549428672
eqm_echam_58	Castanhao	1987	1	res_perc_diff_on_meas	80.8089894615116
eqm_echam_58	Castanhao	1987	2	res_perc_diff_on_meas	66.7188243157631
eqm_echam_58	Castanhao	1987	3	res_perc_diff_on_meas	66.4364241191021
eqm_echam_58	Castanhao	1987	4	res_perc_diff_on_meas	67.4218372318258
eqm_echam_58	Castanhao	1987	5	res_perc_diff_on_meas	68.5844957659822
eqm_echam_58	Castanhao	1987	6	res_perc_diff_on_meas	72.7612263407606
eqm_echam_58	Castanhao	1988	1	res_perc_diff_on_meas	57.3456056698267
eqm_echam_58	Castanhao	1988	2	res_perc_diff_on_meas	60.2127052478156
eqm_echam_58	Castanhao	1988	3	res_perc_diff_on_meas	60.5926797094709
eqm_echam_58	Castanhao	1988	4	res_perc_diff_on_meas	62.8064416785338
eqm_echam_58	Castanhao	1988	5	res_perc_diff_on_meas	70.6185284054332
eqm_echam_58	Castanhao	1988	6	res_perc_diff_on_meas	69.6370949357689
eqm_echam_58	Castanhao	1989	1	res_perc_diff_on_meas	76.7295780017513
eqm_echam_58	Castanhao	1989	2	res_perc_diff_on_meas	80.791908577393
eqm_echam_58	Castanhao	1989	3	res_perc_diff_on_meas	85.5791350044955
eqm_echam_58	Castanhao	1989	4	res_perc_diff_on_meas	91.7538388240866
eqm_echam_58	Castanhao	1989	5	res_perc_diff_on_meas	90.937624927825
eqm_echam_58	Castanhao	1989	6	res_perc_diff_on_meas	95.3099048320779
eqm_echam_58	Castanhao	1990	1	res_perc_diff_on_meas	106.651005028469
eqm_echam_58	Castanhao	1990	2	res_perc_diff_on_meas	104.615902697744
eqm_echam_58	Castanhao	1990	3	res_perc_diff_on_meas	107.047269922121
eqm_echam_58	Castanhao	1990	4	res_perc_diff_on_meas	114.322802996597
eqm_echam_58	Castanhao	1990	5	res_perc_diff_on_meas	111.392976665757
eqm_echam_58	Castanhao	1990	6	res_perc_diff_on_meas	110.106472486509
eqm_echam_58	Castanhao	1991	1	res_perc_diff_on_meas	76.708406551588
eqm_echam_58	Castanhao	1991	2	res_perc_diff_on_meas	83.840289324957
eqm_echam_58	Castanhao	1991	3	res_perc_diff_on_meas	88.7525279582322
eqm_echam_58	Castanhao	1991	4	res_perc_diff_on_meas	91.9537101833032
eqm_echam_58	Castanhao	1991	5	res_perc_diff_on_meas	88.7523050158873
eqm_echam_58	Castanhao	1991	6	res_perc_diff_on_meas	86.1968778387841
eqm_echam_58	Castanhao	1992	1	res_perc_diff_on_meas	74.5969881258155
eqm_echam_58	Castanhao	1992	2	res_perc_diff_on_meas	73.1083920460766
eqm_echam_58	Castanhao	1992	3	res_perc_diff_on_meas	67.1089101400611
eqm_echam_58	Castanhao	1992	4	res_perc_diff_on_meas	62.1533730131705
eqm_echam_58	Castanhao	1992	5	res_perc_diff_on_meas	57.6323652864213
eqm_echam_58	Castanhao	1992	6	res_perc_diff_on_meas	55.3266279799747
eqm_echam_58	Castanhao	1993	1	res_perc_diff_on_meas	65.5607652619887
eqm_echam_58	Castanhao	1993	2	res_perc_diff_on_meas	64.3185569107279
eqm_echam_58	Castanhao	1993	3	res_perc_diff_on_meas	67.4680541504623
eqm_echam_58	Castanhao	1993	4	res_perc_diff_on_meas	64.3556120186347
eqm_echam_58	Castanhao	1993	5	res_perc_diff_on_meas	62.5138423253365
eqm_echam_58	Castanhao	1993	6	res_perc_diff_on_meas	61.9391605209395
eqm_echam_58	Castanhao	1994	1	res_perc_diff_on_meas	28.6090332519845
eqm_echam_58	Castanhao	1994	2	res_perc_diff_on_meas	30.6321293435837
eqm_echam_58	Castanhao	1994	3	res_perc_diff_on_meas	45.6566818162744
eqm_echam_58	Castanhao	1994	4	res_perc_diff_on_meas	50.2820796210486
eqm_echam_58	Castanhao	1994	5	res_perc_diff_on_meas	49.8418507404143
eqm_echam_58	Castanhao	1994	6	res_perc_diff_on_meas	51.5579934523144
eqm_echam_58	Castanhao	1995	1	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1995	2	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1995	3	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1995	4	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1995	5	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1995	6	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1996	1	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1996	2	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1996	3	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1996	4	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1996	5	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1996	6	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1997	1	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1997	2	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1997	3	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1997	4	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1997	5	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1997	6	res_perc_diff_on_meas	NA
eqm_echam_58	Castanhao	1998	1	res_perc_diff_on_meas	60.5931811894567
eqm_echam_58	Castanhao	1998	2	res_perc_diff_on_meas	60.6811956308174
eqm_echam_58	Castanhao	1998	3	res_perc_diff_on_meas	56.2881234132777
eqm_echam_58	Castanhao	1998	4	res_perc_diff_on_meas	48.8594581237198
eqm_echam_58	Castanhao	1998	5	res_perc_diff_on_meas	42.9957526869429
eqm_echam_58	Castanhao	1998	6	res_perc_diff_on_meas	39.9685673845018
eqm_echam_58	Castanhao	1999	1	res_perc_diff_on_meas	27.2039863830724
eqm_echam_58	Castanhao	1999	2	res_perc_diff_on_meas	28.0806970445874
eqm_echam_58	Castanhao	1999	3	res_perc_diff_on_meas	32.3148306925758
eqm_echam_58	Castanhao	1999	4	res_perc_diff_on_meas	40.7348219271639
eqm_echam_58	Castanhao	1999	5	res_perc_diff_on_meas	41.2977885880532
eqm_echam_58	Castanhao	1999	6	res_perc_diff_on_meas	40.8814781795648
eqm_echam_58	Castanhao	2000	1	res_perc_diff_on_meas	34.6164338284477
eqm_echam_58	Castanhao	2000	2	res_perc_diff_on_meas	43.8941266548202
eqm_echam_58	Castanhao	2000	3	res_perc_diff_on_meas	50.4015532671433
eqm_echam_58	Castanhao	2000	4	res_perc_diff_on_meas	56.0875831820311
eqm_echam_58	Castanhao	2000	5	res_perc_diff_on_meas	56.3906754210221
eqm_echam_58	Castanhao	2000	6	res_perc_diff_on_meas	56.7104010939849
eqm_echam_58	Castanhao	2001	1	res_perc_diff_on_meas	25.3527414967632
eqm_echam_58	Castanhao	2001	2	res_perc_diff_on_meas	30.2326219350895
eqm_echam_58	Castanhao	2001	3	res_perc_diff_on_meas	33.8665443128324
eqm_echam_58	Castanhao	2001	4	res_perc_diff_on_meas	35.7347738234693
eqm_echam_58	Castanhao	2001	5	res_perc_diff_on_meas	43.4902944086847
eqm_echam_58	Castanhao	2001	6	res_perc_diff_on_meas	49.6880747950256
eqm_echam_58	Castanhao	2002	1	res_perc_diff_on_meas	29.1436917076206
eqm_echam_58	Castanhao	2002	2	res_perc_diff_on_meas	25.8697122488814
eqm_echam_58	Castanhao	2002	3	res_perc_diff_on_meas	25.3128118727956
eqm_echam_58	Castanhao	2002	4	res_perc_diff_on_meas	19.1058437321399
eqm_echam_58	Castanhao	2002	5	res_perc_diff_on_meas	16.8411519543887
eqm_echam_58	Castanhao	2002	6	res_perc_diff_on_meas	14.8503722466978
eqm_echam_58	Castanhao	2003	1	res_perc_diff_on_meas	7.34036703510918
eqm_echam_58	Castanhao	2003	2	res_perc_diff_on_meas	9.29189205975333
eqm_echam_58	Castanhao	2003	3	res_perc_diff_on_meas	10.6126693140745
eqm_echam_58	Castanhao	2003	4	res_perc_diff_on_meas	4.08002160781061
eqm_echam_58	Castanhao	2003	5	res_perc_diff_on_meas	3.97340638556332
eqm_echam_58	Castanhao	2003	6	res_perc_diff_on_meas	2.45893309230839
eqm_echam_58	Castanhao	2004	1	res_perc_diff_on_meas	15.4855865768671
eqm_echam_58	Castanhao	2004	2	res_perc_diff_on_meas	16.1522896343532
eqm_echam_58	Castanhao	2004	3	res_perc_diff_on_meas	17.1348648336568
eqm_echam_58	Castanhao	2004	4	res_perc_diff_on_meas	22.8429716340915
eqm_echam_58	Castanhao	2004	5	res_perc_diff_on_meas	30.6460986988532
eqm_echam_58	Castanhao	2004	6	res_perc_diff_on_meas	37.57221208091
eqm_echam_58	Castanhao	2005	1	res_perc_diff_on_meas	73.7814150448847
eqm_echam_58	Castanhao	2005	2	res_perc_diff_on_meas	73.9230815459864
eqm_echam_58	Castanhao	2005	3	res_perc_diff_on_meas	70.1457543544604
eqm_echam_58	Castanhao	2005	4	res_perc_diff_on_meas	70.1770859930094
eqm_echam_58	Castanhao	2005	5	res_perc_diff_on_meas	66.6736026555161
eqm_echam_58	Castanhao	2005	6	res_perc_diff_on_meas	70.9346461251633
eqm_echam_58	Castanhao	2006	1	res_perc_diff_on_meas	54.5119829940209
eqm_echam_58	Castanhao	2006	2	res_perc_diff_on_meas	57.6916251498855
eqm_echam_58	Castanhao	2006	3	res_perc_diff_on_meas	61.7180513069257
eqm_echam_58	Castanhao	2006	4	res_perc_diff_on_meas	67.4901034302027
eqm_echam_58	Castanhao	2006	5	res_perc_diff_on_meas	65.2266923586695
eqm_echam_58	Castanhao	2006	6	res_perc_diff_on_meas	64.6975083448324
eqm_echam_58	Castanhao	2007	1	res_perc_diff_on_meas	63.1416978061755
eqm_echam_58	Castanhao	2007	2	res_perc_diff_on_meas	65.8699178220492
eqm_echam_58	Castanhao	2007	3	res_perc_diff_on_meas	67.4664772616202
eqm_echam_58	Castanhao	2007	4	res_perc_diff_on_meas	66.7501663756626
eqm_echam_58	Castanhao	2007	5	res_perc_diff_on_meas	73.2326871974962
eqm_echam_58	Castanhao	2007	6	res_perc_diff_on_meas	74.0152597176321
eqm_echam_58	Castanhao	2008	1	res_perc_diff_on_meas	54.0303685901596
eqm_echam_58	Castanhao	2008	2	res_perc_diff_on_meas	63.262919358095
eqm_echam_58	Castanhao	2008	3	res_perc_diff_on_meas	71.1114164946049
eqm_echam_58	Castanhao	2008	4	res_perc_diff_on_meas	67.34634797651
eqm_echam_58	Castanhao	2008	5	res_perc_diff_on_meas	70.3508777921745
eqm_echam_58	Castanhao	2008	6	res_perc_diff_on_meas	75.854308773503
eqm_echam_58	Castanhao	2009	1	res_perc_diff_on_meas	86.5349657821788
eqm_echam_58	Castanhao	2009	2	res_perc_diff_on_meas	93.79388910809
eqm_echam_58	Castanhao	2009	3	res_perc_diff_on_meas	96.3019948857507
eqm_echam_58	Castanhao	2009	4	res_perc_diff_on_meas	93.5554142988712
eqm_echam_58	Castanhao	2009	5	res_perc_diff_on_meas	96.8618118081035
eqm_echam_58	Castanhao	2009	6	res_perc_diff_on_meas	100.447525105504
eqm_echam_58	Castanhao	2010	1	res_perc_diff_on_meas	82.7491529119842
eqm_echam_58	Castanhao	2010	2	res_perc_diff_on_meas	82.9969776856814
eqm_echam_58	Castanhao	2010	3	res_perc_diff_on_meas	87.8719927396514
eqm_echam_58	Castanhao	2010	4	res_perc_diff_on_meas	89.3778424424305
eqm_echam_58	Castanhao	2010	5	res_perc_diff_on_meas	84.2961737758116
eqm_echam_58	Castanhao	2010	6	res_perc_diff_on_meas	86.3411946227667
eqm_echam_58	Castanhao	2011	1	res_perc_diff_on_meas	59.0368135924562
eqm_echam_58	Castanhao	2011	2	res_perc_diff_on_meas	63.482488887135
eqm_echam_58	Castanhao	2011	3	res_perc_diff_on_meas	67.8435479620849
eqm_echam_58	Castanhao	2011	4	res_perc_diff_on_meas	70.1900995009227
eqm_echam_58	Castanhao	2011	5	res_perc_diff_on_meas	66.9051717184526
eqm_echam_58	Castanhao	2011	6	res_perc_diff_on_meas	65.8507086521653
eqm_echam_58	Castanhao	2012	1	res_perc_diff_on_meas	77.1071062171336
eqm_echam_58	Castanhao	2012	2	res_perc_diff_on_meas	74.4315369009747
eqm_echam_58	Castanhao	2012	3	res_perc_diff_on_meas	63.7278938040506
eqm_echam_58	Castanhao	2012	4	res_perc_diff_on_meas	56.7087510157777
eqm_echam_58	Castanhao	2012	5	res_perc_diff_on_meas	52.6642745285092
eqm_echam_58	Castanhao	2012	6	res_perc_diff_on_meas	50.914331361132
eqm_echam_58	Castanhao	2013	1	res_perc_diff_on_meas	54.5042714643133
eqm_echam_58	Castanhao	2013	2	res_perc_diff_on_meas	59.587507868587
eqm_echam_58	Castanhao	2013	3	res_perc_diff_on_meas	61.5416453449045
eqm_echam_58	Castanhao	2013	4	res_perc_diff_on_meas	55.6102379981254
eqm_echam_58	Castanhao	2013	5	res_perc_diff_on_meas	56.7342516918403
eqm_echam_58	Castanhao	2013	6	res_perc_diff_on_meas	55.7220134504434
eqm_echam_58	Castanhao	2014	1	res_perc_diff_on_meas	53.7395744596639
eqm_echam_58	Castanhao	2014	2	res_perc_diff_on_meas	57.7975711760008
eqm_echam_58	Castanhao	2014	3	res_perc_diff_on_meas	64.0911133200104
eqm_echam_58	Castanhao	2014	4	res_perc_diff_on_meas	55.9172936388478
eqm_echam_58	Castanhao	2014	5	res_perc_diff_on_meas	50.007221725672
eqm_echam_58	Castanhao	2014	6	res_perc_diff_on_meas	41.3747429869586
eqm_echam_58	Jaguaribe	1981	1	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1981	2	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1981	3	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1981	4	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1981	5	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1981	6	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1982	1	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1982	2	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1982	3	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1982	4	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1982	5	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1982	6	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1983	1	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1983	2	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1983	3	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1983	4	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1983	5	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1983	6	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1984	1	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1984	2	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1984	3	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1984	4	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1984	5	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1984	6	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1985	1	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1985	2	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1985	3	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1985	4	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1985	5	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1985	6	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1986	1	res_perc_diff_on_meas	NA
eqm_echam_58	Jaguaribe	1986	2	res_perc_diff_on_meas	85.4999103333908
eqm_echam_58	Jaguaribe	1986	3	res_perc_diff_on_meas	90.9149082222075
eqm_echam_58	Jaguaribe	1986	4	res_perc_diff_on_meas	100.395285844537
eqm_echam_58	Jaguaribe	1986	5	res_perc_diff_on_meas	109.595653461044
eqm_echam_58	Jaguaribe	1986	6	res_perc_diff_on_meas	109.324301651174
eqm_echam_58	Jaguaribe	1987	1	res_perc_diff_on_meas	81.5669015941983
eqm_echam_58	Jaguaribe	1987	2	res_perc_diff_on_meas	81.4675006671925
eqm_echam_58	Jaguaribe	1987	3	res_perc_diff_on_meas	80.7678933017922
eqm_echam_58	Jaguaribe	1987	4	res_perc_diff_on_meas	82.5100202181235
eqm_echam_58	Jaguaribe	1987	5	res_perc_diff_on_meas	80.3307805138535
eqm_echam_58	Jaguaribe	1987	6	res_perc_diff_on_meas	78.7245117284133
eqm_echam_58	Jaguaribe	1988	1	res_perc_diff_on_meas	51.9473713029955
eqm_echam_58	Jaguaribe	1988	2	res_perc_diff_on_meas	54.9868821626252
eqm_echam_58	Jaguaribe	1988	3	res_perc_diff_on_meas	53.3235505086858
eqm_echam_58	Jaguaribe	1988	4	res_perc_diff_on_meas	52.7646594548392
eqm_echam_58	Jaguaribe	1988	5	res_perc_diff_on_meas	55.4474299654965
eqm_echam_58	Jaguaribe	1988	6	res_perc_diff_on_meas	55.3674397805972
eqm_echam_58	Jaguaribe	1989	1	res_perc_diff_on_meas	64.8181010240013
eqm_echam_58	Jaguaribe	1989	2	res_perc_diff_on_meas	69.1762592818777
eqm_echam_58	Jaguaribe	1989	3	res_perc_diff_on_meas	71.9782081943558
eqm_echam_58	Jaguaribe	1989	4	res_perc_diff_on_meas	74.8006723502067
eqm_echam_58	Jaguaribe	1989	5	res_perc_diff_on_meas	77.1397321335807
eqm_echam_58	Jaguaribe	1989	6	res_perc_diff_on_meas	80.5250070059466
eqm_echam_58	Jaguaribe	1990	1	res_perc_diff_on_meas	86.8107462613584
eqm_echam_58	Jaguaribe	1990	2	res_perc_diff_on_meas	84.3939567400915
eqm_echam_58	Jaguaribe	1990	3	res_perc_diff_on_meas	82.3928355737951
eqm_echam_58	Jaguaribe	1990	4	res_perc_diff_on_meas	85.8199429044942
eqm_echam_58	Jaguaribe	1990	5	res_perc_diff_on_meas	84.5316759889846
eqm_echam_58	Jaguaribe	1990	6	res_perc_diff_on_meas	85.7498554717496
eqm_echam_58	Jaguaribe	1991	1	res_perc_diff_on_meas	48.3206945726235
eqm_echam_58	Jaguaribe	1991	2	res_perc_diff_on_meas	51.7122092501585
eqm_echam_58	Jaguaribe	1991	3	res_perc_diff_on_meas	56.4661041312692
eqm_echam_58	Jaguaribe	1991	4	res_perc_diff_on_meas	66.9911321363894
eqm_echam_58	Jaguaribe	1991	5	res_perc_diff_on_meas	64.3578050262307
eqm_echam_58	Jaguaribe	1991	6	res_perc_diff_on_meas	68.7909985003884
eqm_echam_58	Jaguaribe	1992	1	res_perc_diff_on_meas	28.2732148820423
eqm_echam_58	Jaguaribe	1992	2	res_perc_diff_on_meas	26.4263030802288
eqm_echam_58	Jaguaribe	1992	3	res_perc_diff_on_meas	24.7143502545061
eqm_echam_58	Jaguaribe	1992	4	res_perc_diff_on_meas	23.5041425758679
eqm_echam_58	Jaguaribe	1992	5	res_perc_diff_on_meas	23.9862298467684
eqm_echam_58	Jaguaribe	1992	6	res_perc_diff_on_meas	23.5353743632563
eqm_echam_58	Jaguaribe	1993	1	res_perc_diff_on_meas	26.8756832468309
eqm_echam_58	Jaguaribe	1993	2	res_perc_diff_on_meas	26.0058848137763
eqm_echam_58	Jaguaribe	1993	3	res_perc_diff_on_meas	25.429119226432
eqm_echam_58	Jaguaribe	1993	4	res_perc_diff_on_meas	23.3203315752965
eqm_echam_58	Jaguaribe	1993	5	res_perc_diff_on_meas	19.8902917782537
eqm_echam_58	Jaguaribe	1993	6	res_perc_diff_on_meas	15.1867940235758
eqm_echam_58	Jaguaribe	1994	1	res_perc_diff_on_meas	14.4309486785698
eqm_echam_58	Jaguaribe	1994	2	res_perc_diff_on_meas	18.913437950697
eqm_echam_58	Jaguaribe	1994	3	res_perc_diff_on_meas	22.2157980379746
eqm_echam_58	Jaguaribe	1994	4	res_perc_diff_on_meas	21.8738826686151
eqm_echam_58	Jaguaribe	1994	5	res_perc_diff_on_meas	18.7484220105407
eqm_echam_58	Jaguaribe	1994	6	res_perc_diff_on_meas	17.0300193925553
eqm_echam_58	Jaguaribe	1995	1	res_perc_diff_on_meas	14.9636949743111
eqm_echam_58	Jaguaribe	1995	2	res_perc_diff_on_meas	19.5883571487776
eqm_echam_58	Jaguaribe	1995	3	res_perc_diff_on_meas	17.4202051563847
eqm_echam_58	Jaguaribe	1995	4	res_perc_diff_on_meas	15.1261907737954
eqm_echam_58	Jaguaribe	1995	5	res_perc_diff_on_meas	13.4316328267866
eqm_echam_58	Jaguaribe	1995	6	res_perc_diff_on_meas	12.6899113670647
eqm_echam_58	Jaguaribe	1996	1	res_perc_diff_on_meas	16.2779936397627
eqm_echam_58	Jaguaribe	1996	2	res_perc_diff_on_meas	19.4617084465595
eqm_echam_58	Jaguaribe	1996	3	res_perc_diff_on_meas	24.5126375510729
eqm_echam_58	Jaguaribe	1996	4	res_perc_diff_on_meas	37.3553443184405
eqm_echam_58	Jaguaribe	1996	5	res_perc_diff_on_meas	36.2591076413986
eqm_echam_58	Jaguaribe	1996	6	res_perc_diff_on_meas	40.3278820956788
eqm_echam_58	Jaguaribe	1997	1	res_perc_diff_on_meas	18.5928274295438
eqm_echam_58	Jaguaribe	1997	2	res_perc_diff_on_meas	18.691017520449
eqm_echam_58	Jaguaribe	1997	3	res_perc_diff_on_meas	20.6212621662075
eqm_echam_58	Jaguaribe	1997	4	res_perc_diff_on_meas	20.1944569572142
eqm_echam_58	Jaguaribe	1997	5	res_perc_diff_on_meas	21.8726033569235
eqm_echam_58	Jaguaribe	1997	6	res_perc_diff_on_meas	24.0554953848585
eqm_echam_58	Jaguaribe	1998	1	res_perc_diff_on_meas	12.3245826145267
eqm_echam_58	Jaguaribe	1998	2	res_perc_diff_on_meas	9.55620802294832
eqm_echam_58	Jaguaribe	1998	3	res_perc_diff_on_meas	10.0869638556135
eqm_echam_58	Jaguaribe	1998	4	res_perc_diff_on_meas	14.1527770400672
eqm_echam_58	Jaguaribe	1998	5	res_perc_diff_on_meas	14.4780349857192
eqm_echam_58	Jaguaribe	1998	6	res_perc_diff_on_meas	14.1603638718056
eqm_echam_58	Jaguaribe	1999	1	res_perc_diff_on_meas	6.79748051416445
eqm_echam_58	Jaguaribe	1999	2	res_perc_diff_on_meas	7.97332370610041
eqm_echam_58	Jaguaribe	1999	3	res_perc_diff_on_meas	10.7914067029006
eqm_echam_58	Jaguaribe	1999	4	res_perc_diff_on_meas	20.1988783420128
eqm_echam_58	Jaguaribe	1999	5	res_perc_diff_on_meas	23.4583077750577
eqm_echam_58	Jaguaribe	1999	6	res_perc_diff_on_meas	31.2070106589026
eqm_echam_58	Jaguaribe	2000	1	res_perc_diff_on_meas	9.61823870708222
eqm_echam_58	Jaguaribe	2000	2	res_perc_diff_on_meas	19.2718286557904
eqm_echam_58	Jaguaribe	2000	3	res_perc_diff_on_meas	19.3013331304584
eqm_echam_58	Jaguaribe	2000	4	res_perc_diff_on_meas	21.4553518993631
eqm_echam_58	Jaguaribe	2000	5	res_perc_diff_on_meas	25.5128061741783
eqm_echam_58	Jaguaribe	2000	6	res_perc_diff_on_meas	23.6971003557178
eqm_echam_58	Jaguaribe	2001	1	res_perc_diff_on_meas	4.93485847603797
eqm_echam_58	Jaguaribe	2001	2	res_perc_diff_on_meas	4.70392523789806
eqm_echam_58	Jaguaribe	2001	3	res_perc_diff_on_meas	5.00657779624077
eqm_echam_58	Jaguaribe	2001	4	res_perc_diff_on_meas	3.56908131660062
eqm_echam_58	Jaguaribe	2001	5	res_perc_diff_on_meas	4.54635412971459
eqm_echam_58	Jaguaribe	2001	6	res_perc_diff_on_meas	3.2538845471902
eqm_echam_58	Jaguaribe	2002	1	res_perc_diff_on_meas	2.2654156369389
eqm_echam_58	Jaguaribe	2002	2	res_perc_diff_on_meas	2.33918904432965
eqm_echam_58	Jaguaribe	2002	3	res_perc_diff_on_meas	0
eqm_echam_58	Jaguaribe	2002	4	res_perc_diff_on_meas	0
eqm_echam_58	Jaguaribe	2002	5	res_perc_diff_on_meas	0
eqm_echam_58	Jaguaribe	2002	6	res_perc_diff_on_meas	0
eqm_echam_58	Jaguaribe	2003	1	res_perc_diff_on_meas	10.0006770450019
eqm_echam_58	Jaguaribe	2003	2	res_perc_diff_on_meas	11.4635209386779
eqm_echam_58	Jaguaribe	2003	3	res_perc_diff_on_meas	13.3456304289601
