model	name	Y	M	variable	value
eqm_echam_59	Jaguaribe	2014	5	res_perc_diff_on_meas	30.7789409142386
eqm_echam_59	Jaguaribe	2014	6	res_perc_diff_on_meas	28.8722271462951
eqm_echam_59	Oros	1981	1	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1981	2	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1981	3	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1981	4	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1981	5	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1981	6	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1982	1	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1982	2	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1982	3	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1982	4	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1982	5	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1982	6	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1983	1	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1983	2	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1983	3	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1983	4	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1983	5	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1983	6	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1984	1	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1984	2	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1984	3	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1984	4	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1984	5	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1984	6	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1985	1	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1985	2	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1985	3	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1985	4	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1985	5	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1985	6	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1986	1	res_perc_diff_on_meas	NA
eqm_echam_59	Oros	1986	2	res_perc_diff_on_meas	86.548624255316
eqm_echam_59	Oros	1986	3	res_perc_diff_on_meas	86.6991477346828
eqm_echam_59	Oros	1986	4	res_perc_diff_on_meas	86.182112201826
eqm_echam_59	Oros	1986	5	res_perc_diff_on_meas	84.7476565097438
eqm_echam_59	Oros	1986	6	res_perc_diff_on_meas	83.8476141088507
eqm_echam_59	Oros	1987	1	res_perc_diff_on_meas	84.8009356961143
eqm_echam_59	Oros	1987	2	res_perc_diff_on_meas	84.812796702699
eqm_echam_59	Oros	1987	3	res_perc_diff_on_meas	83.2974305332055
eqm_echam_59	Oros	1987	4	res_perc_diff_on_meas	79.850960501465
eqm_echam_59	Oros	1987	5	res_perc_diff_on_meas	81.4381355003459
eqm_echam_59	Oros	1987	6	res_perc_diff_on_meas	78.7403005036725
eqm_echam_59	Oros	1988	1	res_perc_diff_on_meas	69.3960635929226
eqm_echam_59	Oros	1988	2	res_perc_diff_on_meas	97.0069904501564
eqm_echam_59	Oros	1988	3	res_perc_diff_on_meas	95.6849905468963
eqm_echam_59	Oros	1988	4	res_perc_diff_on_meas	98.6788468545717
eqm_echam_59	Oros	1988	5	res_perc_diff_on_meas	94.9888420135954
eqm_echam_59	Oros	1988	6	res_perc_diff_on_meas	88.8854033010223
eqm_echam_59	Oros	1989	1	res_perc_diff_on_meas	81.2014185211557
eqm_echam_59	Oros	1989	2	res_perc_diff_on_meas	78.3783147557252
eqm_echam_59	Oros	1989	3	res_perc_diff_on_meas	78.1380452620574
eqm_echam_59	Oros	1989	4	res_perc_diff_on_meas	98.9083820498284
eqm_echam_59	Oros	1989	5	res_perc_diff_on_meas	97.5170956881651
eqm_echam_59	Oros	1989	6	res_perc_diff_on_meas	102.126308133487
eqm_echam_59	Oros	1990	1	res_perc_diff_on_meas	100.054311272316
eqm_echam_59	Oros	1990	2	res_perc_diff_on_meas	97.733243967839
eqm_echam_59	Oros	1990	3	res_perc_diff_on_meas	105.014731511893
eqm_echam_59	Oros	1990	4	res_perc_diff_on_meas	105.91201470048
eqm_echam_59	Oros	1990	5	res_perc_diff_on_meas	120.36179628966
eqm_echam_59	Oros	1990	6	res_perc_diff_on_meas	121.132331431678
eqm_echam_59	Oros	1991	1	res_perc_diff_on_meas	68.4583062073514
eqm_echam_59	Oros	1991	2	res_perc_diff_on_meas	69.1439027708835
eqm_echam_59	Oros	1991	3	res_perc_diff_on_meas	69.0775208090018
eqm_echam_59	Oros	1991	4	res_perc_diff_on_meas	77.895415592827
eqm_echam_59	Oros	1991	5	res_perc_diff_on_meas	79.4035457053002
eqm_echam_59	Oros	1991	6	res_perc_diff_on_meas	81.3223285362578
eqm_echam_59	Oros	1992	1	res_perc_diff_on_meas	48.3006083562008
eqm_echam_59	Oros	1992	2	res_perc_diff_on_meas	47.5767107929231
eqm_echam_59	Oros	1992	3	res_perc_diff_on_meas	52.2709033632454
eqm_echam_59	Oros	1992	4	res_perc_diff_on_meas	51.2585907420611
eqm_echam_59	Oros	1992	5	res_perc_diff_on_meas	54.614873567982
eqm_echam_59	Oros	1992	6	res_perc_diff_on_meas	54.1531754895606
eqm_echam_59	Oros	1993	1	res_perc_diff_on_meas	52.4124296355735
eqm_echam_59	Oros	1993	2	res_perc_diff_on_meas	60.7922155056246
eqm_echam_59	Oros	1993	3	res_perc_diff_on_meas	70.317488267736
eqm_echam_59	Oros	1993	4	res_perc_diff_on_meas	70.165175369971
eqm_echam_59	Oros	1993	5	res_perc_diff_on_meas	71.483913517654
eqm_echam_59	Oros	1993	6	res_perc_diff_on_meas	73.6944132473002
eqm_echam_59	Oros	1994	1	res_perc_diff_on_meas	18.861821298157
eqm_echam_59	Oros	1994	2	res_perc_diff_on_meas	27.5706691776251
eqm_echam_59	Oros	1994	3	res_perc_diff_on_meas	35.0218187531779
eqm_echam_59	Oros	1994	4	res_perc_diff_on_meas	45.9689316758523
eqm_echam_59	Oros	1994	5	res_perc_diff_on_meas	43.3624730673401
eqm_echam_59	Oros	1994	6	res_perc_diff_on_meas	43.8019581906597
eqm_echam_59	Oros	1995	1	res_perc_diff_on_meas	33.1193877294551
eqm_echam_59	Oros	1995	2	res_perc_diff_on_meas	32.312850856824
eqm_echam_59	Oros	1995	3	res_perc_diff_on_meas	40.6690111672685
eqm_echam_59	Oros	1995	4	res_perc_diff_on_meas	37.5256117049208
eqm_echam_59	Oros	1995	5	res_perc_diff_on_meas	34.7497307164122
eqm_echam_59	Oros	1995	6	res_perc_diff_on_meas	31.6095912608594
eqm_echam_59	Oros	1996	1	res_perc_diff_on_meas	29.8665792193212
eqm_echam_59	Oros	1996	2	res_perc_diff_on_meas	35.0989059732983
eqm_echam_59	Oros	1996	3	res_perc_diff_on_meas	41.6752301383056
eqm_echam_59	Oros	1996	4	res_perc_diff_on_meas	42.3993063088485
eqm_echam_59	Oros	1996	5	res_perc_diff_on_meas	44.0825035989422
eqm_echam_59	Oros	1996	6	res_perc_diff_on_meas	44.0772832468788
eqm_echam_59	Oros	1997	1	res_perc_diff_on_meas	45.3702303482216
eqm_echam_59	Oros	1997	2	res_perc_diff_on_meas	45.1896170529902
eqm_echam_59	Oros	1997	3	res_perc_diff_on_meas	47.0633509087149
eqm_echam_59	Oros	1997	4	res_perc_diff_on_meas	49.3183018914047
eqm_echam_59	Oros	1997	5	res_perc_diff_on_meas	49.2685913777561
eqm_echam_59	Oros	1997	6	res_perc_diff_on_meas	50.4603973032548
eqm_echam_59	Oros	1998	1	res_perc_diff_on_meas	72.5255452887231
eqm_echam_59	Oros	1998	2	res_perc_diff_on_meas	99.846908396761
eqm_echam_59	Oros	1998	3	res_perc_diff_on_meas	96.5469288011271
eqm_echam_59	Oros	1998	4	res_perc_diff_on_meas	88.1103400708524
eqm_echam_59	Oros	1998	5	res_perc_diff_on_meas	98.244871838635
eqm_echam_59	Oros	1998	6	res_perc_diff_on_meas	103.527654437862
eqm_echam_59	Oros	1999	1	res_perc_diff_on_meas	38.3823148287128
eqm_echam_59	Oros	1999	2	res_perc_diff_on_meas	44.8572422083888
eqm_echam_59	Oros	1999	3	res_perc_diff_on_meas	45.2907166862304
eqm_echam_59	Oros	1999	4	res_perc_diff_on_meas	44.7253410248689
eqm_echam_59	Oros	1999	5	res_perc_diff_on_meas	45.2872852279142
eqm_echam_59	Oros	1999	6	res_perc_diff_on_meas	45.878685726608
eqm_echam_59	Oros	2000	1	res_perc_diff_on_meas	35.9312645450133
eqm_echam_59	Oros	2000	2	res_perc_diff_on_meas	40.0250555281291
eqm_echam_59	Oros	2000	3	res_perc_diff_on_meas	42.5106665881088
eqm_echam_59	Oros	2000	4	res_perc_diff_on_meas	42.3086679899588
eqm_echam_59	Oros	2000	5	res_perc_diff_on_meas	40.2369367564751
eqm_echam_59	Oros	2000	6	res_perc_diff_on_meas	38.7049341464883
eqm_echam_59	Oros	2001	1	res_perc_diff_on_meas	26.6272961064952
eqm_echam_59	Oros	2001	2	res_perc_diff_on_meas	24.2802508588202
eqm_echam_59	Oros	2001	3	res_perc_diff_on_meas	39.3272757540397
eqm_echam_59	Oros	2001	4	res_perc_diff_on_meas	43.5041421068544
eqm_echam_59	Oros	2001	5	res_perc_diff_on_meas	59.434577611789
eqm_echam_59	Oros	2001	6	res_perc_diff_on_meas	59.8072416904959
eqm_echam_59	Oros	2002	1	res_perc_diff_on_meas	32.4265137050259
eqm_echam_59	Oros	2002	2	res_perc_diff_on_meas	31.5202404354524
eqm_echam_59	Oros	2002	3	res_perc_diff_on_meas	30.9579080942737
eqm_echam_59	Oros	2002	4	res_perc_diff_on_meas	37.3074167309789
eqm_echam_59	Oros	2002	5	res_perc_diff_on_meas	36.6832869925968
eqm_echam_59	Oros	2002	6	res_perc_diff_on_meas	36.4163816971515
eqm_echam_59	Oros	2003	1	res_perc_diff_on_meas	12.1192162806814
eqm_echam_59	Oros	2003	2	res_perc_diff_on_meas	13.0686238044469
eqm_echam_59	Oros	2003	3	res_perc_diff_on_meas	37.0366983229424
eqm_echam_59	Oros	2003	4	res_perc_diff_on_meas	43.1703149193931
eqm_echam_59	Oros	2003	5	res_perc_diff_on_meas	44.8546470122999
eqm_echam_59	Oros	2003	6	res_perc_diff_on_meas	44.8666663593144
eqm_echam_59	Oros	2004	1	res_perc_diff_on_meas	46.5396219122177
eqm_echam_59	Oros	2004	2	res_perc_diff_on_meas	63.7204735510789
eqm_echam_59	Oros	2004	3	res_perc_diff_on_meas	86.7985946897482
eqm_echam_59	Oros	2004	4	res_perc_diff_on_meas	103.533395775489
eqm_echam_59	Oros	2004	5	res_perc_diff_on_meas	109.999267389067
eqm_echam_59	Oros	2004	6	res_perc_diff_on_meas	108.974787436081
eqm_echam_59	Oros	2005	1	res_perc_diff_on_meas	77.4007007980542
eqm_echam_59	Oros	2005	2	res_perc_diff_on_meas	78.950958673426
eqm_echam_59	Oros	2005	3	res_perc_diff_on_meas	80.5740450244879
eqm_echam_59	Oros	2005	4	res_perc_diff_on_meas	89.2842409084912
eqm_echam_59	Oros	2005	5	res_perc_diff_on_meas	89.3778442015125
eqm_echam_59	Oros	2005	6	res_perc_diff_on_meas	87.0818614526806
eqm_echam_59	Oros	2006	1	res_perc_diff_on_meas	54.7656764329237
eqm_echam_59	Oros	2006	2	res_perc_diff_on_meas	54.67613044811
eqm_echam_59	Oros	2006	3	res_perc_diff_on_meas	62.8139409489673
eqm_echam_59	Oros	2006	4	res_perc_diff_on_meas	62.0815576341015
eqm_echam_59	Oros	2006	5	res_perc_diff_on_meas	65.9135469868722
eqm_echam_59	Oros	2006	6	res_perc_diff_on_meas	67.325846071501
eqm_echam_59	Oros	2007	1	res_perc_diff_on_meas	50.4653968117887
eqm_echam_59	Oros	2007	2	res_perc_diff_on_meas	68.5018064585682
eqm_echam_59	Oros	2007	3	res_perc_diff_on_meas	90.7005009538084
eqm_echam_59	Oros	2007	4	res_perc_diff_on_meas	85.6379288294144
eqm_echam_59	Oros	2007	5	res_perc_diff_on_meas	82.1474624378218
eqm_echam_59	Oros	2007	6	res_perc_diff_on_meas	75.6665152822723
eqm_echam_59	Oros	2008	1	res_perc_diff_on_meas	48.4549566729023
eqm_echam_59	Oros	2008	2	res_perc_diff_on_meas	50.1879386909602
eqm_echam_59	Oros	2008	3	res_perc_diff_on_meas	78.7329392779919
eqm_echam_59	Oros	2008	4	res_perc_diff_on_meas	93.7737843475203
eqm_echam_59	Oros	2008	5	res_perc_diff_on_meas	90.7245619058245
eqm_echam_59	Oros	2008	6	res_perc_diff_on_meas	92.3688516839205
eqm_echam_59	Oros	2009	1	res_perc_diff_on_meas	71.7156024298556
eqm_echam_59	Oros	2009	2	res_perc_diff_on_meas	71.9261555634646
eqm_echam_59	Oros	2009	3	res_perc_diff_on_meas	72.7541307136746
eqm_echam_59	Oros	2009	4	res_perc_diff_on_meas	71.8021855357425
eqm_echam_59	Oros	2009	5	res_perc_diff_on_meas	72.0342799458968
eqm_echam_59	Oros	2009	6	res_perc_diff_on_meas	74.0088354678585
eqm_echam_59	Oros	2010	1	res_perc_diff_on_meas	76.4493386326119
eqm_echam_59	Oros	2010	2	res_perc_diff_on_meas	78.9017872223982
eqm_echam_59	Oros	2010	3	res_perc_diff_on_meas	77.0358006482106
eqm_echam_59	Oros	2010	4	res_perc_diff_on_meas	78.0285646892076
eqm_echam_59	Oros	2010	5	res_perc_diff_on_meas	80.1331146224706
eqm_echam_59	Oros	2010	6	res_perc_diff_on_meas	74.2007776521652
eqm_echam_59	Oros	2011	1	res_perc_diff_on_meas	59.9372279602486
eqm_echam_59	Oros	2011	2	res_perc_diff_on_meas	61.2329341646425
eqm_echam_59	Oros	2011	3	res_perc_diff_on_meas	60.5692446840253
eqm_echam_59	Oros	2011	4	res_perc_diff_on_meas	63.4174061012217
eqm_echam_59	Oros	2011	5	res_perc_diff_on_meas	63.0606967723098
eqm_echam_59	Oros	2011	6	res_perc_diff_on_meas	64.2607556041343
eqm_echam_59	Oros	2012	1	res_perc_diff_on_meas	77.7983597807827
eqm_echam_59	Oros	2012	2	res_perc_diff_on_meas	79.2911768676755
eqm_echam_59	Oros	2012	3	res_perc_diff_on_meas	110.335950294614
eqm_echam_59	Oros	2012	4	res_perc_diff_on_meas	107.212483700378
eqm_echam_59	Oros	2012	5	res_perc_diff_on_meas	107.286500718486
eqm_echam_59	Oros	2012	6	res_perc_diff_on_meas	112.879792690888
eqm_echam_59	Oros	2013	1	res_perc_diff_on_meas	60.5655548084343
eqm_echam_59	Oros	2013	2	res_perc_diff_on_meas	56.9753870200793
eqm_echam_59	Oros	2013	3	res_perc_diff_on_meas	59.7364015499841
eqm_echam_59	Oros	2013	4	res_perc_diff_on_meas	60.8484634442658
eqm_echam_59	Oros	2013	5	res_perc_diff_on_meas	63.6060579370892
eqm_echam_59	Oros	2013	6	res_perc_diff_on_meas	61.8645713177154
eqm_echam_59	Oros	2014	1	res_perc_diff_on_meas	44.3697291437382
eqm_echam_59	Oros	2014	2	res_perc_diff_on_meas	44.7633920140136
eqm_echam_59	Oros	2014	3	res_perc_diff_on_meas	54.4525446580379
eqm_echam_59	Oros	2014	4	res_perc_diff_on_meas	62.0899825017058
eqm_echam_59	Oros	2014	5	res_perc_diff_on_meas	72.8937044881248
eqm_echam_59	Oros	2014	6	res_perc_diff_on_meas	72.3732680491664
eqm_echam_59	Salgado	1981	1	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1981	2	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1981	3	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1981	4	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1981	5	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1981	6	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1982	1	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1982	2	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1982	3	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1982	4	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1982	5	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1982	6	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1983	1	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1983	2	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1983	3	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1983	4	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1983	5	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1983	6	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1984	1	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1984	2	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1984	3	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1984	4	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1984	5	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1984	6	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1985	1	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1985	2	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1985	3	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1985	4	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1985	5	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1985	6	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1986	1	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1986	2	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1986	3	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1986	4	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1986	5	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1986	6	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1987	1	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1987	2	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1987	3	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1987	4	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1987	5	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1987	6	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1988	1	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1988	2	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1988	3	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1988	4	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1988	5	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1988	6	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1989	1	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1989	2	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1989	3	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1989	4	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1989	5	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1989	6	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1990	1	res_perc_diff_on_meas	58.7496164195075
eqm_echam_59	Salgado	1990	2	res_perc_diff_on_meas	57.6552240955792
eqm_echam_59	Salgado	1990	3	res_perc_diff_on_meas	66.5032144424222
eqm_echam_59	Salgado	1990	4	res_perc_diff_on_meas	69.5001141519307
eqm_echam_59	Salgado	1990	5	res_perc_diff_on_meas	90.3205723070237
eqm_echam_59	Salgado	1990	6	res_perc_diff_on_meas	93.4376193584563
eqm_echam_59	Salgado	1991	1	res_perc_diff_on_meas	34.0953252817391
eqm_echam_59	Salgado	1991	2	res_perc_diff_on_meas	33.0848801315175
eqm_echam_59	Salgado	1991	3	res_perc_diff_on_meas	32.1944327092864
eqm_echam_59	Salgado	1991	4	res_perc_diff_on_meas	46.5481006287914
eqm_echam_59	Salgado	1991	5	res_perc_diff_on_meas	50.991858704228
eqm_echam_59	Salgado	1991	6	res_perc_diff_on_meas	53.6136044804619
eqm_echam_59	Salgado	1992	1	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1992	2	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1992	3	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1992	4	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1992	5	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1992	6	res_perc_diff_on_meas	NA
eqm_echam_59	Salgado	1993	1	res_perc_diff_on_meas	27.9792988261428
eqm_echam_59	Salgado	1993	2	res_perc_diff_on_meas	35.1271409777829
eqm_echam_59	Salgado	1993	3	res_perc_diff_on_meas	48.8491819992116
eqm_echam_59	Salgado	1993	4	res_perc_diff_on_meas	48.856941487745
eqm_echam_59	Salgado	1993	5	res_perc_diff_on_meas	55.1885431593245
eqm_echam_59	Salgado	1993	6	res_perc_diff_on_meas	59.2397134133652
eqm_echam_59	Salgado	1994	1	res_perc_diff_on_meas	8.434679863562
eqm_echam_59	Salgado	1994	2	res_perc_diff_on_meas	14.0946710382348
eqm_echam_59	Salgado	1994	3	res_perc_diff_on_meas	21.3885817419774
eqm_echam_59	Salgado	1994	4	res_perc_diff_on_meas	31.4427087813263
eqm_echam_59	Salgado	1994	5	res_perc_diff_on_meas	33.7421521099016
eqm_echam_59	Salgado	1994	6	res_perc_diff_on_meas	35.365452572102
eqm_echam_59	Salgado	1995	1	res_perc_diff_on_meas	36.486259968113
eqm_echam_59	Salgado	1995	2	res_perc_diff_on_meas	37.650086199729
eqm_echam_59	Salgado	1995	3	res_perc_diff_on_meas	45.1099188119199
eqm_echam_59	Salgado	1995	4	res_perc_diff_on_meas	45.6656736060827
eqm_echam_59	Salgado	1995	5	res_perc_diff_on_meas	47.5581508935871
eqm_echam_59	Salgado	1995	6	res_perc_diff_on_meas	47.7199045671512
eqm_echam_59	Salgado	1996	1	res_perc_diff_on_meas	16.6409599941366
eqm_echam_59	Salgado	1996	2	res_perc_diff_on_meas	22.5217606476282
eqm_echam_59	Salgado	1996	3	res_perc_diff_on_meas	30.8212717263201
eqm_echam_59	Salgado	1996	4	res_perc_diff_on_meas	33.5099061744141
eqm_echam_59	Salgado	1996	5	res_perc_diff_on_meas	33.4410030649548
eqm_echam_59	Salgado	1996	6	res_perc_diff_on_meas	32.546236515429
eqm_echam_59	Salgado	1997	1	res_perc_diff_on_meas	74.6230679639736
eqm_echam_59	Salgado	1997	2	res_perc_diff_on_meas	75.6603473589429
eqm_echam_59	Salgado	1997	3	res_perc_diff_on_meas	80.0995502813109
eqm_echam_59	Salgado	1997	4	res_perc_diff_on_meas	87.6029189124024
eqm_echam_59	Salgado	1997	5	res_perc_diff_on_meas	90.2468354957416
eqm_echam_59	Salgado	1997	6	res_perc_diff_on_meas	89.4238546754656
eqm_echam_59	Salgado	1998	1	res_perc_diff_on_meas	19.6295746561836
eqm_echam_59	Salgado	1998	2	res_perc_diff_on_meas	51.004295838651
eqm_echam_59	Salgado	1998	3	res_perc_diff_on_meas	47.212459577034
eqm_echam_59	Salgado	1998	4	res_perc_diff_on_meas	45.6372696151336
eqm_echam_59	Salgado	1998	5	res_perc_diff_on_meas	56.0804256749432
eqm_echam_59	Salgado	1998	6	res_perc_diff_on_meas	59.333212681122
eqm_echam_59	Salgado	1999	1	res_perc_diff_on_meas	9.37683703812839
eqm_echam_59	Salgado	1999	2	res_perc_diff_on_meas	14.8654777377661
eqm_echam_59	Salgado	1999	3	res_perc_diff_on_meas	17.4781704010598
eqm_echam_59	Salgado	1999	4	res_perc_diff_on_meas	18.6281994131149
eqm_echam_59	Salgado	1999	5	res_perc_diff_on_meas	19.6303691273576
eqm_echam_59	Salgado	1999	6	res_perc_diff_on_meas	21.6237432111974
eqm_echam_59	Salgado	2000	1	res_perc_diff_on_meas	21.4180478627864
eqm_echam_59	Salgado	2000	2	res_perc_diff_on_meas	24.608185509908
eqm_echam_59	Salgado	2000	3	res_perc_diff_on_meas	27.2119179032442
eqm_echam_59	Salgado	2000	4	res_perc_diff_on_meas	29.2109407562536
eqm_echam_59	Salgado	2000	5	res_perc_diff_on_meas	30.2643145365209
eqm_echam_59	Salgado	2000	6	res_perc_diff_on_meas	30.8104498071915
eqm_echam_59	Salgado	2001	1	res_perc_diff_on_meas	23.653589597865
eqm_echam_59	Salgado	2001	2	res_perc_diff_on_meas	35.9444866563251
eqm_echam_59	Salgado	2001	3	res_perc_diff_on_meas	53.1199736619785
eqm_echam_59	Salgado	2001	4	res_perc_diff_on_meas	59.3227704463167
eqm_echam_59	Salgado	2001	5	res_perc_diff_on_meas	77.9179255466102
eqm_echam_59	Salgado	2001	6	res_perc_diff_on_meas	80.0257259704454
eqm_echam_59	Salgado	2002	1	res_perc_diff_on_meas	33.7792533618095
eqm_echam_59	Salgado	2002	2	res_perc_diff_on_meas	33.3249196081236
eqm_echam_59	Salgado	2002	3	res_perc_diff_on_meas	34.584903560823
eqm_echam_59	Salgado	2002	4	res_perc_diff_on_meas	33.1331221963412
eqm_echam_59	Salgado	2002	5	res_perc_diff_on_meas	33.7272422997047
eqm_echam_59	Salgado	2002	6	res_perc_diff_on_meas	34.8120244103825
eqm_echam_59	Salgado	2003	1	res_perc_diff_on_meas	21.0796336862096
eqm_echam_59	Salgado	2003	2	res_perc_diff_on_meas	22.1201835613196
eqm_echam_59	Salgado	2003	3	res_perc_diff_on_meas	10.6732942766709
eqm_echam_59	Salgado	2003	4	res_perc_diff_on_meas	17.6701896206241
eqm_echam_59	Salgado	2003	5	res_perc_diff_on_meas	20.0291920245479
eqm_echam_59	Salgado	2003	6	res_perc_diff_on_meas	21.4407484695561
eqm_echam_59	Salgado	2004	1	res_perc_diff_on_meas	0
eqm_echam_59	Salgado	2004	2	res_perc_diff_on_meas	19.324755890406
eqm_echam_59	Salgado	2004	3	res_perc_diff_on_meas	44.7959855128257
eqm_echam_59	Salgado	2004	4	res_perc_diff_on_meas	65.7123754497881
eqm_echam_59	Salgado	2004	5	res_perc_diff_on_meas	74.9953150244519
eqm_echam_59	Salgado	2004	6	res_perc_diff_on_meas	76.1582787841056
eqm_echam_59	Salgado	2005	1	res_perc_diff_on_meas	78.2439121093582
eqm_echam_59	Salgado	2005	2	res_perc_diff_on_meas	80.5030940699347
eqm_echam_59	Salgado	2005	3	res_perc_diff_on_meas	82.9320333489076
eqm_echam_59	Salgado	2005	4	res_perc_diff_on_meas	89.1023122072624
eqm_echam_59	Salgado	2005	5	res_perc_diff_on_meas	89.1697357135187
eqm_echam_59	Salgado	2005	6	res_perc_diff_on_meas	88.4662953216593
eqm_echam_59	Salgado	2006	1	res_perc_diff_on_meas	52.8128606769158
eqm_echam_59	Salgado	2006	2	res_perc_diff_on_meas	53.6459989040645
eqm_echam_59	Salgado	2006	3	res_perc_diff_on_meas	60.4379281928814
eqm_echam_59	Salgado	2006	4	res_perc_diff_on_meas	61.1955879000467
eqm_echam_59	Salgado	2006	5	res_perc_diff_on_meas	64.1966056733463
eqm_echam_59	Salgado	2006	6	res_perc_diff_on_meas	65.5481225114711
eqm_echam_59	Salgado	2007	1	res_perc_diff_on_meas	70.3805732988546
eqm_echam_59	Salgado	2007	2	res_perc_diff_on_meas	83.6782690980007
eqm_echam_59	Salgado	2007	3	res_perc_diff_on_meas	105.259427362186
eqm_echam_59	Salgado	2007	4	res_perc_diff_on_meas	104.222820554694
eqm_echam_59	Salgado	2007	5	res_perc_diff_on_meas	103.734758361897
